train_id,date,day_of_week,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,current_delay_min,distance_km,weather,congestion_level,hour_of_day,is_weekend,is_holiday,future_delay_min,future_delay_hms
T105,2024-01-06,Saturday,Asansol,Dhanbad,18:00,19:00,18:18,19:44,18.3,60,Fog,Low,18,True,False,44.1,0h 44m 6s
T106,2024-01-06,Saturday,Howrah,Bardhaman,17:00,18:30,17:00,18:52,0.0,95,Clear,Medium,17,True,False,22.5,0h 22m 30s
T106,2024-01-06,Saturday,Bardhaman,Durgapur,18:30,19:20,18:52,19:56,22.5,55,Clear,Low,18,True,False,36.7,0h 36m 42s
T106,2024-01-06,Saturday,Durgapur,Asansol,19:20,20:00,19:56,20:51,36.7,40,Clear,Low,19,True,False,52.0,0h 52m 0s
T106,2024-01-06,Saturday,Asansol,Dhanbad,20:00,21:00,20:51,21:57,52.0,60,Clear,Low,20,True,False,57.4,0h 57m 24s
T107,2024-01-06,Saturday,Howrah,Bardhaman,19:00,20:30,19:00,20:34,0.0,95,Clear,Low,19,True,False,5.0,0h 5m 0s
T107,2024-01-06,Saturday,Bardhaman,Durgapur,20:30,21:20,20:34,21:45,5.0,55,Clear,Medium,20,True,False,25.2,0h 25m 12s
T107,2024-01-06,Saturday,Durgapur,Asansol,21:20,22:00,21:45,22:35,25.2,40,Clear,Low,21,True,False,35.9,0h 35m 54s
T107,2024-01-06,Saturday,Asansol,Dhanbad,22:00,23:00,22:35,23:43,35.9,60,Clear,Low,22,True,False,43.1,0h 43m 6s
T100,2024-01-07,Sunday,Howrah,Bardhaman,05:00,06:30,05:00,06:38,0.0,95,Clear,Low,5,True,False,8.9,0h 8m 54s
T100,2024-01-07,Sunday,Bardhaman,Durgapur,06:30,07:20,06:38,07:43,8.9,55,Clear,Medium,6,True,False,23.9,0h 23m 54s
T100,2024-01-07,Sunday,Durgapur,Asansol,07:20,08:00,07:43,08:26,23.9,40,Clear,Low,7,True,False,26.4,0h 26m 24s
T100,2024-01-07,Sunday,Asansol,Dhanbad,08:00,09:00,08:26,09:51,26.4,60,Rain,Medium,8,True,False,51.2,0h 51m 12s
T101,2024-01-07,Sunday,Howrah,Bardhaman,07:00,08:30,07:00,08:35,0.0,95,Clear,Low,7,True,False,5.3,0h 5m 18s
T101,2024-01-07,Sunday,Bardhaman,Durgapur,08:30,09:20,08:35,09:25,5.3,55,Clear,Low,8,True,False,5.3,0h 5m 18s
T101,2024-01-07,Sunday,Durgapur,Asansol,09:20,10:00,09:25,10:15,5.3,40,Rain,Low,9,True,False,15.7,0h 15m 42s
T101,2024-01-07,Sunday,Asansol,Dhanbad,10:00,11:00,10:15,11:39,15.7,60,Rain,Low,10,True,False,39.3,0h 39m 18s
T102,2024-01-07,Sunday,Howrah,Bardhaman,09:00,10:30,09:00,10:47,0.0,95,Clear,Medium,9,True,False,17.2,0h 17m 12s
T102,2024-01-07,Sunday,Bardhaman,Durgapur,10:30,11:20,10:47,11:42,17.2,55,Clear,Low,10,True,False,22.3,0h 22m 18s
T102,2024-01-07,Sunday,Durgapur,Asansol,11:20,12:00,11:42,12:31,22.3,40,Clear,Medium,11,True,False,31.0,0h 31m 0s
T102,2024-01-07,Sunday,Asansol,Dhanbad,12:00,13:00,12:31,13:37,31.0,60,Clear,Low,12,True,False,37.2,0h 37m 12s
T103,2024-01-07,Sunday,Howrah,Bardhaman,11:00,12:30,11:00,13:14,0.0,95,Rain,Medium,11,True,False,44.1,0h 44m 6s
T103,2024-01-07,Sunday,Bardhaman,Durgapur,12:30,13:20,13:14,14:31,44.1,55,Clear,Medium,12,True,False,71.8,1h 11m 48s
T103,2024-01-07,Sunday,Durgapur,Asansol,13:20,14:00,14:31,15:28,71.8,40,Clear,Medium,13,True,False,88.0,1h 28m 0s
T103,2024-01-07,Sunday,Asansol,Dhanbad,14:00,15:00,15:28,16:43,88.0,60,Clear,Medium,14,True,False,104.0,1h 44m 0s
T104,2024-01-07,Sunday,Howrah,Bardhaman,13:00,14:30,13:00,15:12,0.0,95,Clear,High,13,True,False,42.1,0h 42m 6s
T104,2024-01-07,Sunday,Bardhaman,Durgapur,14:30,15:20,15:12,16:02,42.1,55,Clear,Low,14,True,False,42.1,0h 42m 6s
T104,2024-01-07,Sunday,Durgapur,Asansol,15:20,16:00,16:02,16:51,42.1,40,Clear,Medium,15,True,False,51.9,0h 51m 54s
T104,2024-01-07,Sunday,Asansol,Dhanbad,16:00,17:00,16:51,17:51,51.9,60,Clear,Low,16,True,False,51.9,0h 51m 54s
T105,2024-01-07,Sunday,Howrah,Bardhaman,15:00,16:30,15:00,16:35,0.0,95,Clear,Medium,15,True,False,5.3,0h 5m 18s
T105,2024-01-07,Sunday,Bardhaman,Durgapur,16:30,17:20,16:35,17:43,5.3,55,Clear,High,16,True,False,23.2,0h 23m 12s
T105,2024-01-07,Sunday,Durgapur,Asansol,17:20,18:00,17:43,18:32,23.2,40,Clear,Medium,17,True,False,32.6,0h 32m 36s
T105,2024-01-07,Sunday,Asansol,Dhanbad,18:00,19:00,18:32,20:15,32.6,60,Fog,High,18,True,False,75.2,1h 15m 12s
T106,2024-01-07,Sunday,Howrah,Bardhaman,17:00,18:30,17:00,18:47,0.0,95,Clear,Low,17,True,False,17.3,0h 17m 18s
T106,2024-01-07,Sunday,Bardhaman,Durgapur,18:30,19:20,18:47,19:59,17.3,55,Rain,Low,18,True,False,39.5,0h 39m 30s
T106,2024-01-07,Sunday,Durgapur,Asansol,19:20,20:00,19:59,20:53,39.5,40,Clear,Low,19,True,False,53.9,0h 53m 54s
T106,2024-01-07,Sunday,Asansol,Dhanbad,20:00,21:00,20:53,22:06,53.9,60,Clear,Low,20,True,False,66.1,1h 6m 6s
T107,2024-01-07,Sunday,Howrah,Bardhaman,19:00,20:30,19:00,20:48,0.0,95,Clear,Medium,19,True,False,18.2,0h 18m 12s
T107,2024-01-07,Sunday,Bardhaman,Durgapur,20:30,21:20,20:48,21:48,18.2,55,Clear,Low,20,True,False,28.0,0h 28m 0s
T107,2024-01-07,Sunday,Durgapur,Asansol,21:20,22:00,21:48,22:45,28.0,40,Rain,Low,21,True,False,46.0,0h 46m 0s
T107,2024-01-07,Sunday,Asansol,Dhanbad,22:00,23:00,22:45,00:31,46.0,60,Rain,High,22,True,False,91.1,1h 31m 6s
T100,2024-01-08,Monday,Howrah,Bardhaman,05:00,06:30,05:00,07:10,0.0,95,Rain,High,5,False,False,40.5,0h 40m 30s
T100,2024-01-08,Monday,Bardhaman,Durgapur,06:30,07:20,07:10,08:15,40.5,55,Clear,Medium,6,False,False,55.0,0h 55m 0s
T100,2024-01-08,Monday,Durgapur,Asansol,07:20,08:00,08:15,09:06,55.0,40,Clear,Medium,7,False,False,66.4,1h 6m 24s
T100,2024-01-08,Monday,Asansol,Dhanbad,08:00,09:00,09:06,10:15,66.4,60,Clear,Low,8,False,False,75.3,1h 15m 18s
T101,2024-01-08,Monday,Howrah,Bardhaman,07:00,08:30,07:00,09:00,0.0,95,Clear,High,7,False,False,30.4,0h 30m 24s
T101,2024-01-08,Monday,Bardhaman,Durgapur,08:30,09:20,09:00,10:19,30.4,55,Fog,High,8,False,False,59.9,0h 59m 54s
T101,2024-01-08,Monday,Durgapur,Asansol,09:20,10:00,10:19,11:30,59.9,40,Fog,Medium,9,False,False,90.5,1h 30m 30s
T101,2024-01-08,Monday,Asansol,Dhanbad,10:00,11:00,11:30,12:41,90.5,60,Clear,Low,10,False,False,101.8,1h 41m 48s
T102,2024-01-08,Monday,Howrah,Bardhaman,09:00,10:30,09:00,10:51,0.0,95,Clear,Medium,9,False,False,21.3,0h 21m 18s
T102,2024-01-08,Monday,Bardhaman,Durgapur,10:30,11:20,10:51,12:21,21.3,55,Clear,High,10,False,False,61.3,1h 1m 18s
T102,2024-01-08,Monday,Durgapur,Asansol,11:20,12:00,12:21,13:10,61.3,40,Clear,Low,11,False,False,70.3,1h 10m 18s
T102,2024-01-08,Monday,Asansol,Dhanbad,12:00,13:00,13:10,14:35,70.3,60,Clear,Medium,12,False,False,95.7,1h 35m 42s
T103,2024-01-08,Monday,Howrah,Bardhaman,11:00,12:30,11:00,13:18,0.0,95,Clear,High,11,False,False,48.6,0h 48m 36s
T103,2024-01-08,Monday,Bardhaman,Durgapur,12:30,13:20,13:18,14:57,48.6,55,Rain,High,12,False,False,97.1,1h 37m 6s
T103,2024-01-08,Monday,Durgapur,Asansol,13:20,14:00,14:57,15:59,97.1,40,Clear,Medium,13,False,False,120.0,2h 0m 0s
T103,2024-01-08,Monday,Asansol,Dhanbad,14:00,15:00,15:59,17:17,120.0,60,Clear,Low,14,False,False,137.1,2h 17m 6s
T104,2024-01-08,Monday,Howrah,Bardhaman,13:00,14:30,13:00,14:41,0.0,95,Clear,Low,13,False,False,11.7,0h 11m 42s
T104,2024-01-08,Monday,Bardhaman,Durgapur,14:30,15:20,14:41,15:34,11.7,55,Clear,Low,14,False,False,14.7,0h 14m 42s
T104,2024-01-08,Monday,Durgapur,Asansol,15:20,16:00,15:34,16:29,14.7,40,Clear,Medium,15,False,False,29.6,0h 29m 36s
T104,2024-01-08,Monday,Asansol,Dhanbad,16:00,17:00,16:29,17:46,29.6,60,Clear,Medium,16,False,False,46.7,0h 46m 42s
T105,2024-01-08,Monday,Howrah,Bardhaman,15:00,16:30,15:00,16:55,0.0,95,Rain,Medium,15,False,False,25.0,0h 25m 0s
T105,2024-01-08,Monday,Bardhaman,Durgapur,16:30,17:20,16:55,18:03,25.0,55,Clear,Medium,16,False,False,43.5,0h 43m 30s
T105,2024-01-08,Monday,Durgapur,Asansol,17:20,18:00,18:03,19:05,43.5,40,Clear,High,17,False,False,65.5,1h 5m 30s
T105,2024-01-08,Monday,Asansol,Dhanbad,18:00,19:00,19:05,20:30,65.5,60,Clear,High,18,False,False,90.4,1h 30m 24s
T106,2024-01-08,Monday,Howrah,Bardhaman,17:00,18:30,17:00,19:12,0.0,95,Rain,High,17,False,False,42.5,0h 42m 30s
T106,2024-01-08,Monday,Bardhaman,Durgapur,18:30,19:20,19:12,20:45,42.5,55,Clear,High,18,False,False,85.3,1h 25m 18s
T106,2024-01-08,Monday,Durgapur,Asansol,19:20,20:00,20:45,22:13,85.3,40,Rain,High,19,False,False,133.8,2h 13m 48s
T106,2024-01-08,Monday,Asansol,Dhanbad,20:00,21:00,22:13,23:48,133.8,60,Clear,High,20,False,False,168.4,2h 48m 24s
T107,2024-01-08,Monday,Howrah,Bardhaman,19:00,20:30,19:00,20:58,0.0,95,Clear,High,19,False,False,28.9,0h 28m 54s
T107,2024-01-08,Monday,Bardhaman,Durgapur,20:30,21:20,20:58,22:06,28.9,55,Clear,Medium,20,False,False,46.8,0h 46m 48s
T107,2024-01-08,Monday,Durgapur,Asansol,21:20,22:00,22:06,23:15,46.8,40,Rain,Low,21,False,False,75.7,1h 15m 42s
T107,2024-01-08,Monday,Asansol,Dhanbad,22:00,23:00,23:15,00:22,75.7,60,Clear,Low,22,False,False,82.4,1h 22m 24s
T100,2024-01-09,Tuesday,Howrah,Bardhaman,05:00,06:30,05:00,06:33,0.0,95,Clear,Medium,5,False,False,3.3,0h 3m 18s
T100,2024-01-09,Tuesday,Bardhaman,Durgapur,06:30,07:20,06:33,07:39,3.3,55,Clear,Medium,6,False,False,19.6,0h 19m 36s
T100,2024-01-09,Tuesday,Durgapur,Asansol,07:20,08:00,07:39,09:00,19.6,40,Fog,Medium,7,False,False,60.1,1h 0m 6s
T100,2024-01-09,Tuesday,Asansol,Dhanbad,08:00,09:00,09:00,10:14,60.1,60,Clear,High,8,False,False,74.8,1h 14m 48s
T101,2024-01-09,Tuesday,Howrah,Bardhaman,07:00,08:30,07:00,09:04,0.0,95,Fog,High,7,False,False,34.1,0h 34m 6s
T101,2024-01-09,Tuesday,Bardhaman,Durgapur,08:30,09:20,09:04,10:39,34.1,55,Rain,High,8,False,False,79.2,1h 19m 12s
T101,2024-01-09,Tuesday,Durgapur,Asansol,09:20,10:00,10:39,12:07,79.2,40,Rain,High,9,False,False,127.3,2h 7m 18s
T101,2024-01-09,Tuesday,Asansol,Dhanbad,10:00,11:00,12:07,13:22,127.3,60,Rain,Low,10,False,False,142.7,2h 22m 42s
T102,2024-01-09,Tuesday,Howrah,Bardhaman,09:00,10:30,09:00,11:15,0.0,95,Clear,High,9,False,False,45.2,0h 45m 12s
T102,2024-01-09,Tuesday,Bardhaman,Durgapur,10:30,11:20,11:15,12:19,45.2,55,Clear,Medium,10,False,False,59.4,0h 59m 24s
T102,2024-01-09,Tuesday,Durgapur,Asansol,11:20,12:00,12:19,13:05,59.4,40,Clear,Low,11,False,False,65.8,1h 5m 48s
T102,2024-01-09,Tuesday,Asansol,Dhanbad,12:00,13:00,13:05,14:11,65.8,60,Clear,Low,12,False,False,71.3,1h 11m 18s
T103,2024-01-09,Tuesday,Howrah,Bardhaman,11:00,12:30,11:00,13:08,0.0,95,Clear,High,11,False,False,38.7,0h 38m 42s
T103,2024-01-09,Tuesday,Bardhaman,Durgapur,12:30,13:20,13:08,14:35,38.7,55,Clear,High,12,False,False,75.5,1h 15m 30s
T103,2024-01-09,Tuesday,Durgapur,Asansol,13:20,14:00,14:35,15:35,75.5,40,Clear,Medium,13,False,False,95.6,1h 35m 36s
T103,2024-01-09,Tuesday,Asansol,Dhanbad,14:00,15:00,15:35,17:00,95.6,60,Clear,Medium,14,False,False,120.1,2h 0m 6s
T104,2024-01-09,Tuesday,Howrah,Bardhaman,13:00,14:30,13:00,14:30,0.0,95,Clear,Low,13,False,False,0.0,0h 0m 0s
T104,2024-01-09,Tuesday,Bardhaman,Durgapur,14:30,15:20,14:30,15:28,0.0,55,Clear,Low,14,False,False,8.1,0h 8m 6s
T104,2024-01-09,Tuesday,Durgapur,Asansol,15:20,16:00,15:28,16:27,8.1,40,Rain,Low,15,False,False,27.2,0h 27m 12s
T104,2024-01-09,Tuesday,Asansol,Dhanbad,16:00,17:00,16:27,17:57,27.2,60,Clear,High,16,False,False,57.9,0h 57m 54s
T105,2024-01-09,Tuesday,Howrah,Bardhaman,15:00,16:30,15:00,16:52,0.0,95,Clear,High,15,False,False,22.2,0h 22m 12s
T105,2024-01-09,Tuesday,Bardhaman,Durgapur,16:30,17:20,16:52,17:59,22.2,55,Clear,Medium,16,False,False,39.5,0h 39m 30s
T105,2024-01-09,Tuesday,Durgapur,Asansol,17:20,18:00,17:59,19:07,39.5,40,Clear,High,17,False,False,67.7,1h 7m 42s
T105,2024-01-09,Tuesday,Asansol,Dhanbad,18:00,19:00,19:07,20:11,67.7,60,Clear,Low,18,False,False,71.4,1h 11m 24s
T106,2024-01-09,Tuesday,Howrah,Bardhaman,17:00,18:30,17:00,18:56,0.0,95,Clear,Medium,17,False,False,26.4,0h 26m 24s
T106,2024-01-09,Tuesday,Bardhaman,Durgapur,18:30,19:20,18:56,20:28,26.4,55,Fog,Medium,18,False,False,68.3,1h 8m 18s
T106,2024-01-09,Tuesday,Durgapur,Asansol,19:20,20:00,20:28,22:03,68.3,40,Clear,High,19,False,False,123.1,2h 3m 6s
T106,2024-01-09,Tuesday,Asansol,Dhanbad,20:00,21:00,22:03,23:28,123.1,60,Clear,Medium,20,False,False,148.5,2h 28m 30s
T107,2024-01-09,Tuesday,Howrah,Bardhaman,19:00,20:30,19:00,21:06,0.0,95,Rain,High,19,False,False,36.4,0h 36m 24s
T107,2024-01-09,Tuesday,Bardhaman,Durgapur,20:30,21:20,21:06,22:08,36.4,55,Clear,Low,20,False,False,48.2,0h 48m 12s
T107,2024-01-09,Tuesday,Durgapur,Asansol,21:20,22:00,22:08,23:13,48.2,40,Clear,Medium,21,False,False,73.6,1h 13m 36s
T107,2024-01-09,Tuesday,Asansol,Dhanbad,22:00,23:00,23:13,00:41,73.6,60,Fog,Low,22,False,False,101.5,1h 41m 30s
T100,2024-01-10,Wednesday,Howrah,Bardhaman,05:00,06:30,05:00,06:49,0.0,95,Fog,Low,5,False,False,20.0,0h 20m 0s
T100,2024-01-10,Wednesday,Bardhaman,Durgapur,06:30,07:20,06:49,07:52,20.0,55,Clear,Low,6,False,False,32.7,0h 32m 42s
T100,2024-01-10,Wednesday,Durgapur,Asansol,07:20,08:00,07:52,08:55,32.7,40,Clear,High,7,False,False,55.9,0h 55m 54s
T100,2024-01-10,Wednesday,Asansol,Dhanbad,08:00,09:00,08:55,10:34,55.9,60,Fog,Medium,8,False,False,94.1,1h 34m 6s
T101,2024-01-10,Wednesday,Howrah,Bardhaman,07:00,08:30,07:00,08:56,0.0,95,Clear,High,7,False,False,26.4,0h 26m 24s
T101,2024-01-10,Wednesday,Bardhaman,Durgapur,08:30,09:20,08:56,09:47,26.4,55,Clear,Medium,8,False,False,27.8,0h 27m 48s
T101,2024-01-10,Wednesday,Durgapur,Asansol,09:20,10:00,09:47,10:56,27.8,40,Rain,Medium,9,False,False,56.2,0h 56m 12s
T101,2024-01-10,Wednesday,Asansol,Dhanbad,10:00,11:00,10:56,12:00,56.2,60,Clear,Low,10,False,False,60.3,1h 0m 18s
T102,2024-01-10,Wednesday,Howrah,Bardhaman,09:00,10:30,09:00,10:42,0.0,95,Clear,High,9,False,False,12.5,0h 12m 30s
T102,2024-01-10,Wednesday,Bardhaman,Durgapur,10:30,11:20,10:42,11:48,12.5,55,Clear,Medium,10,False,False,28.0,0h 28m 0s
T102,2024-01-10,Wednesday,Durgapur,Asansol,11:20,12:00,11:48,12:44,28.0,40,Clear,Medium,11,False,False,44.2,0h 44m 12s
T102,2024-01-10,Wednesday,Asansol,Dhanbad,12:00,13:00,12:44,14:27,44.2,60,Rain,Medium,12,False,False,87.6,1h 27m 36s
T103,2024-01-10,Wednesday,Howrah,Bardhaman,11:00,12:30,11:00,12:46,0.0,95,Clear,Low,11,False,False,16.8,0h 16m 48s
T103,2024-01-10,Wednesday,Bardhaman,Durgapur,12:30,13:20,12:46,14:15,16.8,55,Clear,High,12,False,False,55.7,0h 55m 42s
T103,2024-01-10,Wednesday,Durgapur,Asansol,13:20,14:00,14:15,15:22,55.7,40,Clear,Medium,13,False,False,82.4,1h 22m 24s
T103,2024-01-10,Wednesday,Asansol,Dhanbad,14:00,15:00,15:22,16:55,82.4,60,Clear,Medium,14,False,False,115.3,1h 55m 18s
T104,2024-01-10,Wednesday,Howrah,Bardhaman,13:00,14:30,13:00,14:32,0.0,95,Clear,Low,13,False,False,2.5,0h 2m 30s
T104,2024-01-10,Wednesday,Bardhaman,Durgapur,14:30,15:20,14:32,15:33,2.5,55,Clear,Medium,14,False,False,13.1,0h 13m 6s
T104,2024-01-10,Wednesday,Durgapur,Asansol,15:20,16:00,15:33,16:30,13.1,40,Fog,Low,15,False,False,30.7,0h 30m 42s
T104,2024-01-10,Wednesday,Asansol,Dhanbad,16:00,17:00,16:30,17:49,30.7,60,Rain,Low,16,False,False,49.7,0h 49m 42s
T105,2024-01-10,Wednesday,Howrah,Bardhaman,15:00,16:30,15:00,17:13,0.0,95,Fog,Medium,15,False,False,43.7,0h 43m 42s
T105,2024-01-10,Wednesday,Bardhaman,Durgapur,16:30,17:20,17:13,18:38,43.7,55,Clear,High,16,False,False,78.2,1h 18m 12s
T105,2024-01-10,Wednesday,Durgapur,Asansol,17:20,18:00,18:38,19:54,78.2,40,Clear,High,17,False,False,114.1,1h 54m 6s
T105,2024-01-10,Wednesday,Asansol,Dhanbad,18:00,19:00,19:54,21:07,114.1,60,Clear,High,18,False,False,127.9,2h 7m 54s
T106,2024-01-10,Wednesday,Howrah,Bardhaman,17:00,18:30,17:00,19:34,0.0,95,Rain,High,17,False,False,64.3,1h 4m 18s
T106,2024-01-10,Wednesday,Bardhaman,Durgapur,18:30,19:20,19:34,21:09,64.3,55,Rain,High,18,False,False,109.7,1h 49m 42s
T106,2024-01-10,Wednesday,Durgapur,Asansol,19:20,20:00,21:09,22:39,109.7,40,Rain,High,19,False,False,159.9,2h 39m 54s
T106,2024-01-10,Wednesday,Asansol,Dhanbad,20:00,21:00,22:39,23:54,159.9,60,Clear,Low,20,False,False,174.3,2h 54m 18s
T107,2024-01-10,Wednesday,Howrah,Bardhaman,19:00,20:30,19:00,20:44,0.0,95,Clear,High,19,False,False,14.9,0h 14m 54s
T107,2024-01-10,Wednesday,Bardhaman,Durgapur,20:30,21:20,20:44,21:40,14.9,55,Clear,Low,20,False,False,20.1,0h 20m 6s
T107,2024-01-10,Wednesday,Durgapur,Asansol,21:20,22:00,21:40,22:34,20.1,40,Clear,Low,21,False,False,34.6,0h 34m 36s
T107,2024-01-10,Wednesday,Asansol,Dhanbad,22:00,23:00,22:34,23:48,34.6,60,Clear,Low,22,False,False,48.7,0h 48m 42s
T100,2024-01-11,Thursday,Howrah,Bardhaman,05:00,06:30,05:00,06:49,0.0,95,Clear,High,5,False,False,19.9,0h 19m 54s
T100,2024-01-11,Thursday,Bardhaman,Durgapur,06:30,07:20,06:49,07:45,19.9,55,Clear,Low,6,False,False,25.0,0h 25m 0s
T100,2024-01-11,Thursday,Durgapur,Asansol,07:20,08:00,07:45,08:43,25.0,40,Clear,High,7,False,False,43.6,0h 43m 36s
T100,2024-01-11,Thursday,Asansol,Dhanbad,08:00,09:00,08:43,10:32,43.6,60,Rain,High,8,False,False,92.3,1h 32m 18s
T101,2024-01-11,Thursday,Howrah,Bardhaman,07:00,08:30,07:00,08:46,0.0,95,Clear,High,7,False,False,16.5,0h 16m 30s
T101,2024-01-11,Thursday,Bardhaman,Durgapur,08:30,09:20,08:46,09:41,16.5,55,Clear,Medium,8,False,False,21.4,0h 21m 24s
T101,2024-01-11,Thursday,Durgapur,Asansol,09:20,10:00,09:41,10:45,21.4,40,Rain,High,9,False,False,45.4,0h 45m 24s
T101,2024-01-11,Thursday,Asansol,Dhanbad,10:00,11:00,10:45,11:52,45.4,60,Clear,Low,10,False,False,52.1,0h 52m 6s
T102,2024-01-11,Thursday,Howrah,Bardhaman,09:00,10:30,09:00,10:54,0.0,95,Clear,High,9,False,False,24.7,0h 24m 42s
T102,2024-01-11,Thursday,Bardhaman,Durgapur,10:30,11:20,10:54,11:50,24.7,55,Clear,Low,10,False,False,30.5,0h 30m 30s
T102,2024-01-11,Thursday,Durgapur,Asansol,11:20,12:00,11:50,12:59,30.5,40,Fog,Low,11,False,False,59.2,0h 59m 12s
T102,2024-01-11,Thursday,Asansol,Dhanbad,12:00,13:00,12:59,14:23,59.2,60,Clear,Medium,12,False,False,83.2,1h 23m 12s
T103,2024-01-11,Thursday,Howrah,Bardhaman,11:00,12:30,11:00,13:11,0.0,95,Rain,High,11,False,False,41.1,0h 41m 6s
T103,2024-01-11,Thursday,Bardhaman,Durgapur,12:30,13:20,13:11,14:14,41.1,55,Clear,Low,12,False,False,54.9,0h 54m 54s
T103,2024-01-11,Thursday,Durgapur,Asansol,13:20,14:00,14:14,15:18,54.9,40,Rain,Low,13,False,False,78.0,1h 18m 0s
T103,2024-01-11,Thursday,Asansol,Dhanbad,14:00,15:00,15:18,16:38,78.0,60,Clear,Low,14,False,False,99.0,1h 39m 0s
T104,2024-01-11,Thursday,Howrah,Bardhaman,13:00,14:30,13:00,14:30,0.0,95,Clear,Low,13,False,False,0.0,0h 0m 0s
T104,2024-01-11,Thursday,Bardhaman,Durgapur,14:30,15:20,14:30,15:45,0.0,55,Clear,High,14,False,False,25.1,0h 25m 6s
T104,2024-01-11,Thursday,Durgapur,Asansol,15:20,16:00,15:45,16:37,25.1,40,Clear,Medium,15,False,False,37.6,0h 37m 36s
T104,2024-01-11,Thursday,Asansol,Dhanbad,16:00,17:00,16:37,17:47,37.6,60,Clear,Low,16,False,False,47.4,0h 47m 24s
T105,2024-01-11,Thursday,Howrah,Bardhaman,15:00,16:30,15:00,16:30,0.0,95,Clear,Low,15,False,False,0.0,0h 0m 0s
T105,2024-01-11,Thursday,Bardhaman,Durgapur,16:30,17:20,16:30,17:39,0.0,55,Clear,Medium,16,False,False,19.2,0h 19m 12s
T105,2024-01-11,Thursday,Durgapur,Asansol,17:20,18:00,17:39,18:25,19.2,40,Clear,Low,17,False,False,25.6,0h 25m 36s
T105,2024-01-11,Thursday,Asansol,Dhanbad,18:00,19:00,18:25,19:41,25.6,60,Clear,High,18,False,False,41.1,0h 41m 6s
T106,2024-01-11,Thursday,Howrah,Bardhaman,17:00,18:30,17:00,18:52,0.0,95,Clear,Medium,17,False,False,22.1,0h 22m 6s
T106,2024-01-11,Thursday,Bardhaman,Durgapur,18:30,19:20,18:52,20:17,22.1,55,Clear,High,18,False,False,57.3,0h 57m 18s
T106,2024-01-11,Thursday,Durgapur,Asansol,19:20,20:00,20:17,21:40,57.3,40,Rain,High,19,False,False,100.5,1h 40m 30s
T106,2024-01-11,Thursday,Asansol,Dhanbad,20:00,21:00,21:40,23:20,100.5,60,Fog,Medium,20,False,False,140.6,2h 20m 36s
T107,2024-01-11,Thursday,Howrah,Bardhaman,19:00,20:30,19:00,20:43,0.0,95,Clear,Low,19,False,False,13.8,0h 13m 48s
T107,2024-01-11,Thursday,Bardhaman,Durgapur,20:30,21:20,20:43,21:53,13.8,55,Clear,Medium,20,False,False,33.7,0h 33m 42s
T107,2024-01-11,Thursday,Durgapur,Asansol,21:20,22:00,21:53,22:42,33.7,40,Clear,Low,21,False,False,42.0,0h 42m 0s
T107,2024-01-11,Thursday,Asansol,Dhanbad,22:00,23:00,22:42,00:10,42.0,60,Rain,Low,22,False,False,70.4,1h 10m 24s
T100,2024-01-12,Friday,Howrah,Bardhaman,05:00,06:30,05:00,06:44,0.0,95,Fog,Low,5,False,False,14.8,0h 14m 48s
T100,2024-01-12,Friday,Bardhaman,Durgapur,06:30,07:20,06:44,08:34,14.8,55,Fog,High,6,False,False,74.8,1h 14m 48s
T100,2024-01-12,Friday,Durgapur,Asansol,07:20,08:00,08:34,09:47,74.8,40,Clear,High,7,False,False,107.2,1h 47m 12s
T100,2024-01-12,Friday,Asansol,Dhanbad,08:00,09:00,09:47,11:15,107.2,60,Rain,High,8,False,False,135.1,2h 15m 6s
T101,2024-01-12,Friday,Howrah,Bardhaman,07:00,08:30,07:00,08:41,0.0,95,Clear,High,7,False,False,11.6,0h 11m 36s
T101,2024-01-12,Friday,Bardhaman,Durgapur,08:30,09:20,08:41,10:05,11.6,55,Clear,High,8,False,False,45.5,0h 45m 30s
T101,2024-01-12,Friday,Durgapur,Asansol,09:20,10:00,10:05,11:25,45.5,40,Fog,High,9,False,False,86.0,1h 26m 0s
T101,2024-01-12,Friday,Asansol,Dhanbad,10:00,11:00,11:25,12:46,86.0,60,Rain,Medium,10,False,False,106.7,1h 46m 42s
T102,2024-01-12,Friday,Howrah,Bardhaman,09:00,10:30,09:00,11:00,0.0,95,Clear,High,9,False,False,30.2,0h 30m 12s
T102,2024-01-12,Friday,Bardhaman,Durgapur,10:30,11:20,11:00,12:30,30.2,55,Clear,High,10,False,False,70.4,1h 10m 24s
T102,2024-01-12,Friday,Durgapur,Asansol,11:20,12:00,12:30,13:41,70.4,40,Clear,High,11,False,False,102.0,1h 42m 0s
T102,2024-01-12,Friday,Asansol,Dhanbad,12:00,13:00,13:41,14:56,102.0,60,Clear,Medium,12,False,False,116.3,1h 56m 18s
T103,2024-01-12,Friday,Howrah,Bardhaman,11:00,12:30,11:00,12:44,0.0,95,Clear,Low,11,False,False,14.3,0h 14m 18s
T103,2024-01-12,Friday,Bardhaman,Durgapur,12:30,13:20,12:44,13:50,14.3,55,Clear,Low,12,False,False,31.0,0h 31m 0s
T103,2024-01-12,Friday,Durgapur,Asansol,13:20,14:00,13:50,15:12,31.0,40,Fog,Medium,13,False,False,72.7,1h 12m 42s
T103,2024-01-12,Friday,Asansol,Dhanbad,14:00,15:00,15:12,16:23,72.7,60,Clear,Low,14,False,False,84.0,1h 24m 0s
